,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
48,id27,"Under which of the following situations would bootstrapping be preferred to pure simulation?

i) If it is desired that the distributional properties of the data in the experiment

are the same as those of some actual data


ii) If it is desired that the distributional properties of the data in the experiment

are known exactly


iii) If the distributional properties of the actual data are unknown


iv) If the sample of actual data available is very small","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) only (correct)SALILSPLITCHECK(i), (ii), and (iv) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", D,0.0,D,0.0, D,0.0,B,1.0,B,1.0, C,0.0,B,1.0, D,0.0, B,1.0, B,1.0, A,0.0,D,0.0, B,1.0,D,0.0, C,0.0,C,0.0,B,1.0,B,1.0, D,0.0,B,1.0,B,1.0,D,0.0, D,0.0, B,1.0, D,0.0,A,0.0,B,1.0, C,0.0, D,0.0, B,1.0,0.5040069329937308,Low
8,id107,"Which of the following statements will be true if the number of replications used in a Monte Carlo study is small?

i) The statistic of interest may be estimated imprecisely


ii) The results may be affected by unrepresentative combinations of random draws


iii) The standard errors on the estimated quantities may be unacceptably large


iv) Variance reduction techniques can be used to reduce the standard errors","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iv) onlySALILSPLITCHECK(i), (ii), (iii), and (iv) (correct)", B,0.0,D,1.0, D,1.0,B,0.0,B,0.0, C,0.0,C,0.0, D,1.0, D,1.0, D,1.0, C,0.0,D,1.0, B,0.0,B,0.0, D,1.0,B,0.0,D,1.0,B,0.0, B,0.0,D,1.0,C,0.0,D,1.0, D,1.0, B,0.0, D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,0.5040069329937308,Low
12,id110,"Which of the following statements are true concerning the acf and pacf?

(i) The acf and pacf are often hard to interpret in practice

(ii) The acf and pacf can be difficult to calculate for some data sets

(iii) Information criteria represent an alternative approach to model order determination

(iv) If applied correctly, the acf and pacf will always deliver unique model selections","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", A,0.0,C,1.0, D,0.0,B,0.0,B,0.0, C,1.0,B,0.0, D,0.0, C,1.0, C,1.0, D,0.0,C,1.0, C,1.0,C,1.0, D,0.0,B,0.0,C,1.0,B,0.0, C,1.0,C,1.0,C,1.0,D,0.0, B,0.0, B,0.0, D,0.0,C,1.0,B,0.0, D,0.0, D,0.0, C,1.0,0.5040069329937308,Low
15,id113,"Note that statistical tables are not necessary to answer this question. For a sample of 1000 observations, the Dickey-Fuller test statistic values are",More negative than (i.e. bigger in absolute value than) those in the left hand tail of a normal distribution (correct)SALILSPLITCHECKLess negative than (i.e. smaller in absolute value than) those in the left hand tail of a normal distributionSALILSPLITCHECKObtained from an analytical formula for the density of the Dickey-Fuller distributionSALILSPLITCHECKMore negative (i.e. bigger in absolute value) for a 10% size of test than a 5% test., B,0.0,B,0.0, B,0.0,B,0.0,A,1.0, B,0.0,A,1.0, A,1.0, B,0.0, B,0.0, D,0.0,A,1.0, A,1.0,B,0.0, A,1.0,A,1.0,D,0.0,B,0.0, A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, D,0.0, B,0.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,0.5040069329937308,Low
16,id114,"Suppose that a hypothesis test is conducted using a 5% significance level. Which of the following statements are correct?

(i) The significance level is equal to the size of the test

(ii) The significance level is equal to the power of the test

(iii) 2.5% of the total distribution will be in each tail rejection region for a 2-sided test

(iv) 5% of the total distribution will be in each tail rejection region for a 2-sided test.","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) only (correct)SALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", C,0.0,C,0.0, B,1.0,B,1.0,B,1.0, C,0.0,B,1.0, D,0.0, B,1.0, B,1.0, C,0.0,C,0.0, B,1.0,D,0.0, A,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,C,0.0,D,0.0, D,0.0, B,1.0, D,0.0,B,1.0,B,1.0, D,0.0, D,0.0, B,1.0,0.507416263404925,Low
118,id92,"If the standard tools for time-series analysis, such as estimation of the acf, pacf and spectral analysis, find no evidence of structure in the data, this implies that the data are which of the following?",Normally distributedSALILSPLITCHECKUncorrelated (correct)SALILSPLITCHECKIndependentSALILSPLITCHECKFat-tailed, C,0.0,D,0.0, B,1.0,B,1.0,C,0.0, D,0.0,B,1.0, C,0.0, C,0.0, C,0.0, B,1.0,B,1.0, B,1.0,B,1.0, A,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,D,0.0, C,0.0, C,0.0, A,0.0,C,0.0,B,1.0, B,1.0, C,0.0, B,1.0,0.507416263404925,Low
123,id97,"How many parameters will be required to be estimated in total for all equations of a standard form, unrestricted, tri-variate VAR(4), ignoring the intercepts?",12SALILSPLITCHECK4SALILSPLITCHECK3SALILSPLITCHECK36 (correct), A,0.0,C,0.0, B,0.0,D,1.0,A,0.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0, C,0.0,D,1.0, D,1.0,D,1.0, B,0.0,A,0.0,D,1.0,D,1.0, A,0.0,D,1.0,A,0.0,A,0.0, D,1.0, D,1.0, B,0.0,A,0.0,D,1.0, C,0.0, C,0.0, A,0.0,0.507416263404925,Low
79,id57,"Which of the following are plausible approaches to dealing with a model that exhibits heteroscedasticity?

i) Take logarithms of each of the variables

ii) Use suitably modified standard errors

iii) Use a generalised least squares procedure

iv) Add lagged values of the variables to the regression equation.","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", D,0.0,D,0.0, D,0.0,B,0.0,B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,D,0.0, D,0.0,C,1.0, A,0.0,C,1.0,D,0.0,B,0.0, D,0.0,C,1.0,C,1.0,D,0.0, D,0.0, C,1.0, D,0.0,C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,0.507416263404925,Low
77,id55,"The purpose of ""augmenting"" the Dickey-Fuller test regression is to",Ensure that there is no heteroscedasticity in the test regression residuals.SALILSPLITCHECKEnsure that the test regression residuals are normally distributedSALILSPLITCHECKEnsure that there is no autocorrelation in the test regression residuals (correct)SALILSPLITCHECKEnsure that all of the non-stationarity is taken into account., C,1.0,D,0.0, D,0.0,C,1.0,D,0.0, D,0.0,D,0.0, D,0.0, C,1.0, C,1.0, D,0.0,C,1.0, D,0.0,D,0.0, C,1.0,C,1.0,D,0.0,C,1.0, C,1.0,C,1.0,C,1.0,D,0.0, C,1.0, D,0.0, D,0.0,C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,0.507416263404925,Low
88,id65,"Which of the following are alternative names for the dependent variable (usually denoted by y) in linear regression analysis?

(i) The regressand

(ii) The regressor

(iii) The explained variable

(iv) The explanatory variable","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) only (correct)SALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", B,1.0,D,0.0, D,0.0,B,1.0,B,1.0, C,0.0,B,1.0, D,0.0, B,1.0, B,1.0, C,0.0,D,0.0, B,1.0,D,0.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,C,0.0,C,0.0, D,0.0, B,1.0, D,0.0,B,1.0,B,1.0, D,0.0, D,0.0, B,1.0,0.507416263404925,Low
47,id26,"Consider the estimation of a GARCH-M model. If the data employed were a time-series of daily corporate bond percentage returns, which of the following would you expect the value of the GARCH-in-mean parameter estimate to be?",Less than -1SALILSPLITCHECKBetween -1 and 0SALILSPLITCHECKBetween 0 and 1 (correct)SALILSPLITCHECKBigger than 1, C,1.0,C,1.0, B,0.0,B,0.0,C,1.0, B,0.0,B,0.0, B,0.0, C,1.0, C,1.0, B,0.0,B,0.0, B,0.0,B,0.0, C,1.0,C,1.0,C,1.0,B,0.0, C,1.0,B,0.0,C,1.0,B,0.0, B,0.0, B,0.0, C,1.0,C,1.0,B,0.0, C,1.0, B,0.0, C,1.0,0.507416263404925,Low
105,id80,Which of the following is a disadvantage of the fixed effects approach to estimating a panel model?,"The model is likely to be technical to estimateSALILSPLITCHECKThe approach may not be valid if the composite error term is correlated with one or more of the explanatory variablesSALILSPLITCHECKThe number of parameters to estimate may be large, resulting in a loss of degrees of freedom (correct)SALILSPLITCHECKThe fixed effects approach can only capture cross-sectional heterogeneity and not temporal variation in the dependent variable.", A,0.0,D,0.0, B,0.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0, C,1.0, A,0.0,B,0.0, D,0.0,B,0.0, C,1.0,C,1.0,C,1.0,C,1.0, D,0.0,C,1.0,C,1.0,D,0.0, C,1.0, B,0.0, D,0.0,C,1.0,C,1.0, C,1.0, B,0.0, C,1.0,0.507416263404925,Low
23,id120,"Which of the following are characteristics of a stationary process?

i) It crosses its mean value frequently


ii) It has constant mean and variance


iii) It contains no trend component


iv) It will be stationary in first difference form","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv) (correct)", B,0.0,D,1.0, D,1.0,C,0.0,C,0.0, D,1.0,B,0.0, D,1.0, C,0.0, C,0.0, C,0.0,D,1.0, D,1.0,D,1.0, D,1.0,B,0.0,C,0.0,C,0.0, A,0.0,C,0.0,D,1.0,D,1.0, D,1.0, A,0.0, D,1.0,A,0.0,C,0.0, D,1.0, D,1.0, C,0.0,0.507416263404925,Low
91,id68,"Consider the following model for $y_t$:

$y_t = \mu + \lambda t + u_t$

Which one of the following most accurately describes the process for $y_t$?",A unit root processSALILSPLITCHECKA stationary processSALILSPLITCHECKA deterministic trend process (correct)SALILSPLITCHECKA random walk with drift, B,0.0,B,0.0, A,0.0,C,1.0,C,1.0, A,0.0,C,1.0, B,0.0, C,1.0, C,1.0, B,0.0,B,0.0, C,1.0,D,0.0, A,0.0,C,1.0,C,1.0,C,1.0, D,0.0,C,1.0,D,0.0,A,0.0, D,0.0, D,0.0, C,1.0,C,1.0,C,1.0, B,0.0, D,0.0, C,1.0,0.507416263404925,Low
96,id72,"Which of the following are alternative names for the independent variable (usually denoted by x) in linear regression analysis?

(i) The regressor

(ii) The regressand

(iii) The causal variable

(iv) The effect variable","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) only (correct)SALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", B,1.0,D,0.0, D,0.0,B,1.0,B,1.0, C,0.0,B,1.0, D,0.0, B,1.0, B,1.0, D,0.0,D,0.0, B,1.0,D,0.0, C,0.0,A,0.0,B,1.0,B,1.0, D,0.0,B,1.0,C,0.0,C,0.0, B,1.0, B,1.0, D,0.0,C,0.0,B,1.0, D,0.0, C,0.0, B,1.0,0.507416263404925,Low
100,id76,"Under the null hypothesis of a Bera-Jarque test, the distribution has",Zero skewness and zero kurtosisSALILSPLITCHECKZero skewness and a kurtosis of three (correct)SALILSPLITCHECKSkewness of one and zero kurtosisSALILSPLITCHECKSkewness of one and kurtosis of three., D,0.0,D,0.0, B,1.0,B,1.0,B,1.0, C,0.0,B,1.0, A,0.0, B,1.0, B,1.0, A,0.0,B,1.0, B,1.0,A,0.0, C,0.0,B,1.0,B,1.0,B,1.0, A,0.0,B,1.0,A,0.0,C,0.0, B,1.0, B,1.0, A,0.0,A,0.0,B,1.0, C,0.0, C,0.0, B,1.0,0.507416263404925,Low
107,id82,The price of a house is best described as what type of number?,DiscreteSALILSPLITCHECKCardinal (correct)SALILSPLITCHECKOrdinalSALILSPLITCHECKNominal, A,0.0,D,0.0, B,1.0,B,1.0,D,0.0, D,0.0,D,0.0, D,0.0, B,1.0, B,1.0, B,1.0,D,0.0, D,0.0,D,0.0, B,1.0,A,0.0,D,0.0,B,1.0, D,0.0,B,1.0,D,0.0,C,0.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0, B,1.0, D,0.0, B,1.0,0.5085476277156078,Low
103,id79,"Which of the following assumptions are required to show the consistency, unbiasedness and efficiency of the OLS estimator?

i) $E(u_t) = 0$


ii) $\text{Var}(u_t) = \sigma^2$


iii) $\text{Cov}(u_t, u_{t-j}) = 0 \forall j$


iv) $u_t \sim N(0, \sigma^2)$","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", B,0.0,C,1.0, D,0.0,B,0.0,C,1.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, B,0.0,C,1.0, D,0.0,D,0.0, A,0.0,D,0.0,C,1.0,B,0.0, D,0.0,C,1.0,C,1.0,D,0.0, D,0.0, C,1.0, D,0.0,C,1.0,C,1.0, C,1.0, D,0.0, C,1.0,0.5085476277156078,Low
111,id86,"Suppose that the value of $R^2$ for an estimated regression model is exactly zero. Which of the following are true?

i) All coefficient estimates on the slopes will be zero

ii) The fitted line will be horizontal with respect to all of the explanatory variables

iii) The regression line has not explained any of the variability of y about its mean value

iv) The intercept coefficient estimate must be zero.","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", C,1.0,C,1.0, D,0.0,B,0.0,B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0,D,0.0, C,1.0,B,0.0,C,1.0,B,0.0, D,0.0,B,0.0,C,1.0,D,0.0, D,0.0, C,1.0, D,0.0,C,1.0,B,0.0, C,1.0, D,0.0, B,0.0,0.5085476277156078,Low
