,instance_id,input.text,predicted_text_0,stats.quasi_exact_match_0,num_words_0,predicted_text_1,stats.quasi_exact_match_1,num_words_1,predicted_text_2,stats.quasi_exact_match_2,num_words_2,predicted_text_3,stats.quasi_exact_match_3,num_words_3,predicted_text_4,stats.quasi_exact_match_4,num_words_4,predicted_text_5,stats.quasi_exact_match_5,num_words_5,predicted_text_6,stats.quasi_exact_match_6,num_words_6,predicted_text_7,stats.quasi_exact_match_7,num_words_7,predicted_text_8,stats.quasi_exact_match_8,num_words_8,predicted_text_9,stats.quasi_exact_match_9,num_words_9,predicted_text_10,stats.quasi_exact_match_10,num_words_10,predicted_text_11,stats.quasi_exact_match_11,num_words_11,predicted_text_12,stats.quasi_exact_match_12,num_words_12,predicted_text_13,stats.quasi_exact_match_13,num_words_13,predicted_text_14,stats.quasi_exact_match_14,num_words_14,predicted_text_15,stats.quasi_exact_match_15,num_words_15,predicted_text_16,stats.quasi_exact_match_16,num_words_16,predicted_text_17,stats.quasi_exact_match_17,num_words_17,predicted_text_18,stats.quasi_exact_match_18,num_words_18,predicted_text_19,stats.quasi_exact_match_19,num_words_19,predicted_text_20,stats.quasi_exact_match_20,num_words_20,predicted_text_21,stats.quasi_exact_match_21,num_words_21,predicted_text_22,stats.quasi_exact_match_22,num_words_22,predicted_text_23,stats.quasi_exact_match_23,num_words_23,predicted_text_24,stats.quasi_exact_match_24,num_words_24,predicted_text_25,stats.quasi_exact_match_25,num_words_25,predicted_text_26,stats.quasi_exact_match_26,num_words_26,predicted_text_27,stats.quasi_exact_match_27,num_words_27,predicted_text_28,stats.quasi_exact_match_28,num_words_28,predicted_text_29,stats.quasi_exact_match_29,num_words_29,std,agreement_level
222,id10748,"A group of investigators is evaluating the efficacy of intranasal ketamine in decreasing acute suicidality in teenagers admitted to inpatient psychiatric units. They conducted a pilot study in which 15 participants were randomized to receive intranasal ketamine while 15 participants were randomized to receive placebo. The investigators ultimately found no statistically significant difference in suicidality after 30 days of follow up with the level of significance fixed at 5%. They suspect inadequate statistical power. Assuming the investigators intend to keep the level of significance at 5%, which of the following changes would be most effective to increase the statistical power?",B,1.0,101, B,1.0,101,B,1.0,101, C,0.0,101,A,0.0,101,B,1.0,101, D,0.0,101, B,1.0,101,B,1.0,101, B,1.0,101,C,0.0,101, C,0.0,101, B,1.0,101, C,0.0,101,C,0.0,101,B,1.0,101, A,0.0,101,B,1.0,101, B,1.0,101, A,0.0,101,B,1.0,101,B,1.0,101,B,1.0,101,B,1.0,101, B,1.0,101, A,0.0,101, A,0.0,101, C,0.0,101, B,1.0,101,A,0.0,101,0.5040069329937308,Low
504,id11470,"A 77-year-old woman presents to the emergency room with the complaints of fever, malaise, and night sweats. She recently observed an enlargement of her axillary lymph nodes, which she examines on a weekly basis. She has a remote history of breast cancer in her 60s that was treated with radiation and chemotherapy. She also reports a history of extensive travel to Africa and a 30-pack-year history of smoking. On physical exam, several axillary lymph nodes are palpable with a large non-tender palpable mass in her right axilla measuring 10 x 8 cm. Fine-needle aspiration demonstrates what the pathologist describes as ""a centroblastic and immunoblastic cell presence, suspicious for non-Hodgkin’s lymphoma (NHL)–diffuse large B cell variant"". Which of the following risk factors is responsible for this patient’s condition?",C,1.0,128, C,1.0,128,D,0.0,128, C,1.0,128,D,0.0,128,C,1.0,128, A,0.0,128, D,0.0,128,C,1.0,128, C,1.0,128,D,0.0,128, B,0.0,128, C,1.0,128, C,1.0,128,C,1.0,128,C,1.0,128, D,0.0,128,D,0.0,128, D,0.0,128, C,1.0,128,C,1.0,128,C,1.0,128,C,1.0,128,C,1.0,128, B,0.0,128, D,0.0,128, B,0.0,128, D,0.0,128, C,1.0,128,A,0.0,128,0.507416263404925,Low
378,id11157,"A 32-year-old woman presents to an urgent care facility after having sustained a deep cut 8 hours ago while hiking in the Appalachian mountains. Immediately after she sustained the injury she rinsed out the dirt with a bottle of saline from her first aid kit. She immigrated to the United States at age 20 and was unvaccinated upon arrival. Her medical records indicate that she has since received one dose of Tdap and one Td booster 3 years ago. She is afebrile, well appearing, and her wound appears clean without signs of infection at this time. What is the next best step in management?",D,0.0,105, C,1.0,105,C,1.0,105, B,0.0,105,D,0.0,105,B,0.0,105, B,0.0,105, B,0.0,105,C,1.0,105, C,1.0,105,C,1.0,105, C,1.0,105, B,0.0,105, C,1.0,105,D,0.0,105,B,0.0,105, B,0.0,105,C,1.0,105, B,0.0,105, C,1.0,105,B,0.0,105,C,1.0,105,C,1.0,105,C,1.0,105, A,0.0,105, C,1.0,105, C,1.0,105, C,1.0,105, C,1.0,105,B,0.0,105,0.507416263404925,Low
991,id12706,"A 25-year-old woman presents to the emergency department with abdominal pain. She states that she was walking up the stairs at work when she felt sudden and severe abdominal pain followed by nausea and vomiting. Her past medical history is non-contributory and she is not currently taking any medications. Her temperature is 99.7°F (37.6°C), blood pressure is 122/78 mmHg, pulse is 120/min, respirations are 17/min, and oxygen saturation is 98% on room air. Physical exam is notable for an absence of abdominal tenderness, a left adnexal mass, and left adnexal tenderness. A transvaginal ultrasound demonstrates free fluid surrounding the ovary with edema and the presence of doppler flow. A urinary pregnancy test is negative. The patient's symptoms persisted after ibuprofen and acetaminophen. Which of the following is the best next step in management?",D,0.0,134, A,1.0,134,A,1.0,134, C,0.0,134,D,0.0,134,A,1.0,134, D,0.0,134, B,0.0,134,A,1.0,134, A,1.0,134,D,0.0,134, B,0.0,134, A,1.0,134, D,0.0,134,A,1.0,134,A,1.0,134, D,0.0,134,A,1.0,134, A,1.0,134, C,0.0,134,A,1.0,134,D,0.0,134,A,1.0,134,A,1.0,134, B,0.0,134, C,0.0,134, D,0.0,134, B,0.0,134, A,1.0,134,D,0.0,134,0.507416263404925,Low
502,id11463,"A 47-year-old executive schedules an appointment his physician for a routine medical check-up. He currently has no complaints and claims to be “as fit as a fiddle.” The physical examination findings are unremarkable, except for a mid-systolic murmur heard in the 2nd left intercostal space that radiates to the carotids on auscultation. The physician instructs the patient to stand from a supine position with the stethoscope still placed on his chest. Which of the following changes would occur with this maneuver?",A,0.0,82, D,1.0,82,B,0.0,82, C,0.0,82,D,1.0,82,D,1.0,82, B,0.0,82, A,0.0,82,B,0.0,82, D,1.0,82,D,1.0,82, C,0.0,82, A,0.0,82, D,1.0,82,D,1.0,82,D,1.0,82, D,1.0,82,D,1.0,82, A,0.0,82, B,0.0,82,D,1.0,82,D,1.0,82,D,1.0,82,A,0.0,82, D,1.0,82, C,0.0,82, D,1.0,82, B,0.0,82, D,1.0,82,A,0.0,82,0.507416263404925,Low
986,id12693,"A 26-year-old man presents to the office complaining of persistent epigastric pain for the past 2 months. He states that his pain is worse a few hours after he eats. His father had similar symptoms. Past medical history is insignificant. He is a non-smoker and does not drink alcohol. The vital signs include blood pressure 120/90 mm Hg, heart rate 83/min, and temperature 37.0°C (98.6°F). Physical examination is insignificant except for mild epigastric tenderness. A metabolic panel reveals the following:
Serum sodium 136 mEq/L
Serum potassium 4.2 mEq/L
Calcium 13.2 mg/dL
Bicarbonate 26 mEq/L
Upper gastrointestinal endoscopy reveals multiple duodenal ulcers. Which of the following is the most likely diagnosis?",C,0.0,111, D,1.0,111,A,0.0,111, C,0.0,111,C,0.0,111,C,0.0,111, A,0.0,111, B,0.0,111,D,1.0,111, D,1.0,111,D,1.0,111, D,1.0,111, D,1.0,111, A,0.0,111,C,0.0,111,D,1.0,111, D,1.0,111,D,1.0,111, B,0.0,111, C,0.0,111,D,1.0,111,D,1.0,111,D,1.0,111,A,0.0,111, A,0.0,111, A,0.0,111, A,0.0,111, D,1.0,111, D,1.0,111,B,0.0,111,0.507416263404925,Low
387,id11169,"A 20-year-old male comes to the physician because of a 1-week-history of a painless ulceration on his penis. The patient is sexually active with multiple partners and does not use barrier protection. Physical examination shows a shallow, firm ulcer with a smooth base along the shaft of the penis and nontender bilateral inguinal adenopathy. Which of the following is most likely to confirm the diagnosis in this patient?",B,0.0,69, B,0.0,69,C,1.0,69, B,0.0,69,D,0.0,69,C,1.0,69, D,0.0,69, B,0.0,69,C,1.0,69, C,1.0,69,C,1.0,69, C,1.0,69, B,0.0,69, C,1.0,69,C,1.0,69,C,1.0,69, D,0.0,69,C,1.0,69, B,0.0,69, C,1.0,69,C,1.0,69,B,0.0,69,C,1.0,69,C,1.0,69, B,0.0,69, A,0.0,69, B,0.0,69, C,1.0,69, C,1.0,69,A,0.0,69,0.507416263404925,Low
220,id10746,"A 38-year-old man presents to the clinic for complaints of abdominal pain and diarrhea. He reports a long-standing history of the symptoms except for the time when he attempted a carbohydrate-free diet 5 years ago. The pain is described as stabbing, diffuse, 8/10, and is especially worse following food intake. Recently, he noticed some numbness and tingling of his feet but denies any bloody stool, nausea, vomiting, fevers, weight loss, or focal neurological deficits. What histopathological findings would you expect to find in this patient?",A,1.0,86, C,0.0,86,A,1.0,86, B,0.0,86,C,0.0,86,C,0.0,86, A,1.0,86, B,0.0,86,A,1.0,86, C,0.0,86,A,1.0,86, A,1.0,86, C,0.0,86, A,1.0,86,A,1.0,86,A,1.0,86, C,0.0,86,C,0.0,86, A,1.0,86, A,1.0,86,A,1.0,86,C,0.0,86,A,1.0,86,A,1.0,86, B,0.0,86, B,0.0,86, B,0.0,86, A,1.0,86, C,0.0,86,A,1.0,86,0.507416263404925,Low
354,id11096,"A 43-year-old man presents to the clinic for pain with swallowing for a month. He says that the pain has gotten worse over the past few weeks. His past medical history is significant for AIDS. He states that he has not been able to afford his highly active antiretroviral therapy, so he is not currently taking any medications. His temperature is 98.6°F (37°C), respirations are 15/min, pulse is 70/min, and blood pressure is 100/84 mm Hg. Physical examination reveals no mucosal lesions. Evaluation of the blood reveals:
Hb%: 11 gm/dL
Total count (WBC): 2,400 /mm3
Differential count:
Neutrophils: 70%
Lymphocytes: 25%
Monocytes: 5%
CD4+ cell count: 51/mm3
What is the best pharmacotherapy for this patient's current symptom?",A,1.0,118, A,1.0,118,C,0.0,118, C,0.0,118,D,0.0,118,B,0.0,118, A,1.0,118, C,0.0,118,C,0.0,118, C,0.0,118,C,0.0,118, A,1.0,118, B,0.0,118, A,1.0,118,A,1.0,118,A,1.0,118, C,0.0,118,C,0.0,118, B,0.0,118, B,0.0,118,A,1.0,118,B,0.0,118,A,1.0,118,A,1.0,118, D,0.0,118, A,1.0,118, A,1.0,118, A,1.0,118, C,0.0,118,A,1.0,118,0.507416263404925,Low
31,id10236,"A 29-year-old woman comes to the emergency department because of progressive numbness and weakness in her right arm and right leg for 1 day. Two months ago, she had blurry vision and headache for a week, which resolved without treatment. She does not smoke or drink alcohol. Her temperature is 37°C (98.6°F), pulse is 78/min, respirations are 14/min, and blood pressure is 115/71 mm Hg. Muscle strength is 3/5 in the right arm and leg and 5/5 on the left side. MRI of the brain shows gadolinium-enhancing lesions in the left central sulcus, cervical spinal cord, and optic nerve. Intravenous methylprednisolone therapy is started. This drug is most likely to result in which of the following laboratory changes?",D,0.0,119, C,1.0,119,D,0.0,119, B,0.0,119,D,0.0,119,C,1.0,119, B,0.0,119, D,0.0,119,C,1.0,119, C,1.0,119,D,0.0,119, D,0.0,119, C,1.0,119, C,1.0,119,B,0.0,119,C,1.0,119, D,0.0,119,C,1.0,119, C,1.0,119, D,0.0,119,C,1.0,119,C,1.0,119,C,1.0,119,C,1.0,119, B,0.0,119, C,1.0,119, D,0.0,119, C,1.0,119, C,1.0,119,A,0.0,119,0.507416263404925,Low
955,id12629,"A 17-year-old male presents to the emergency department after a motor vehicle accident. The patient was an unrestrained driver in a head-on collision. He has a past medical history of asthma, depression, and anxiety. He is not currently taking any medications. His temperature is 99.5°F (37.5°C), blood pressure is 90/60 mmHg, pulse is 115/min, respirations are 22/min, and oxygen saturation is 99% on room air. The patient's cardiopulmonary exam is within normal limits. The patient is breathing on his own and has strong distal pulses. Ultimately, the patient is discharged with follow up instructions after no significant fractures or injuries are found. The patient then presents 4 months later to his primary doctor with weakness. The patient's strength in his upper extremities is 1/5. He has reduced sensation in his upper extremities as well. The patient's lower extremities reveal 5/5 strength with intact sensation. A chest radiograph and basic labs are ordered. Which of the following is the most likely diagnosis?",A,0.0,162, A,0.0,162,A,0.0,162, B,0.0,162,C,1.0,162,C,1.0,162, D,0.0,162, C,1.0,162,C,1.0,162, A,0.0,162,C,1.0,162, D,0.0,162, D,0.0,162, C,1.0,162,C,1.0,162,C,1.0,162, A,0.0,162,C,1.0,162, C,1.0,162, C,1.0,162,C,1.0,162,C,1.0,162,C,1.0,162,A,0.0,162, C,1.0,162, D,0.0,162, A,0.0,162, D,0.0,162, A,0.0,162,C,1.0,162,0.507416263404925,Low
397,id11188,"A 15-month-old boy with Down syndrome is brought to the physician for a well-child examination. The mother is concerned about giving the child any more vaccinations, as she reports he had a fever of 38.7°C (101.7°F) soon after his vaccinations at 12-months of age. He has had a runny nose for 2 days. He has a seizure disorder with a seizure lasting 1–2 minutes a few times a week that has not been controlled by medications. He was treated for intussusception at 6 months of age. His father was diagnosed with HIV 2 years ago. His medications include phenytoin, levetiracetam, and vitamin supplements. He is allergic to amoxicillin and has previously developed localized urticaria after consumption of eggs. His immunizations are up-to-date. Vital signs are within normal limits. Examination shows low-set ears, hypertelorism, and a flat head. The remainder of the examination shows no abnormalities. Which of the following is a relative contraindication for administering one or more routine vaccinations in this patient at this time?",D,1.0,167, C,0.0,167,D,1.0,167, C,0.0,167,D,1.0,167,D,1.0,167, D,1.0,167, B,0.0,167,D,1.0,167, C,0.0,167,A,0.0,167, B,0.0,167, D,1.0,167, D,1.0,167,D,1.0,167,D,1.0,167, B,0.0,167,D,1.0,167, B,0.0,167, B,0.0,167,D,1.0,167,D,1.0,167,D,1.0,167,D,1.0,167, B,0.0,167, B,0.0,167, B,0.0,167, D,1.0,167, C,0.0,167,B,0.0,167,0.507416263404925,Low
17,id10212,"A 22-year old active duty soldier presents to your clinic with complaints of intense fatigue, fevers, abdominal pain, and a nonproductive cough. Her symptoms began a few days ago, but she returned from a tour of duty in Malawi and Mozambique four weeks ago. She endorses sleeping outside, using minimal bug spray, and swimming in rivers during her tour. On physical exam, her temperature is 101.5, and she appears exhausted. She has a hive-like rash scattered over her body. Her abdominal exam is notable for hepatosplenomegaly, and her lung exam is notable for scattered crackles. Her CBC with diff is remarkable for marked eosinophilia, and she has an elevated IgE. Of the following organisms, infection with which one is most consistent with her symptoms?",B,1.0,125, B,1.0,125,D,0.0,125, C,0.0,125,A,0.0,125,B,1.0,125, A,0.0,125, A,0.0,125,B,1.0,125, B,1.0,125,B,1.0,125, B,1.0,125, D,0.0,125, B,1.0,125,B,1.0,125,B,1.0,125, D,0.0,125,B,1.0,125, A,0.0,125, D,0.0,125,B,1.0,125,A,0.0,125,B,1.0,125,B,1.0,125, C,0.0,125, D,0.0,125, A,0.0,125, B,1.0,125, B,1.0,125,A,0.0,125,0.507416263404925,Low
953,id12625,"A 27-year-old woman with no past medical history presents to the emergency department with recurrent wrist and neck pain for the last 2 months. She reports that her fingers feel stiff in the morning and the symptoms tend to improve as the day progresses. She denies any recent trauma or other inciting events. Family history is significant for a grandmother who suffered from fibromyalgia. Her temperature is 37°C (98.6°F), blood pressure is 120/70 mm Hg, respiratory rate is 16/min, and heart rate is 70/min. On physical examination, her metacarpophalangeal joints are erythematous and tender. Which of the following would be most helpful for diagnosing this patient’s condition?",C,0.0,108, B,1.0,108,B,1.0,108, B,1.0,108,B,1.0,108,C,0.0,108, A,0.0,108, B,1.0,108,C,0.0,108, B,1.0,108,C,0.0,108, B,1.0,108, B,1.0,108, C,0.0,108,B,1.0,108,B,1.0,108, B,1.0,108,C,0.0,108, C,0.0,108, B,1.0,108,C,0.0,108,B,1.0,108,B,1.0,108,C,0.0,108, C,0.0,108, C,0.0,108, D,0.0,108, B,1.0,108, B,1.0,108,A,0.0,108,0.507416263404925,Low
452,id11324,"A 14-year-old boy presents to his primary care physician for a general check up. The patient's parents refuse to allow the boy to join the school basketball team. The patient has attended two practices, and both times during conditioning, he has fainted. Otherwise, the child is performing well in school. The patient has a past medical history of obesity, elevated fasting blood glucose, and high blood pressure. He is not currently taking any medications. The patient's parents want the patient to be cleared medically before he goes back to playing basketball again. His temperature is 99.5°F (37.5°C), blood pressure is 130/87 mmHg, pulse is 81/min, and respirations are 11/min. Physical exam is notable for an obese child who is pleasant and conversational. Pulmonary exam reveals lungs that are clear to auscultation bilaterally. Cardiovascular exam reveals a murmur heard loudest along the left sternal border. Neurological exam reveals 5/5 strength in the upper and lower extremities with 2+ reflexes. Further diagnostic exams are ordered. Which of the following is appropriate management in this patient?",B,1.0,174, B,1.0,174,B,1.0,174, C,0.0,174,D,0.0,174,B,1.0,174, A,0.0,174, B,1.0,174,B,1.0,174, B,1.0,174,D,0.0,174, A,0.0,174, D,0.0,174, C,0.0,174,D,0.0,174,B,1.0,174, D,0.0,174,B,1.0,174, B,1.0,174, D,0.0,174,B,1.0,174,D,0.0,174,B,1.0,174,B,1.0,174, D,0.0,174, C,0.0,174, D,0.0,174, C,0.0,174, B,1.0,174,D,0.0,174,0.507416263404925,Low
455,id11329,"A 4-year-old boy presents to a clinic with intermittent fevers and a rash for 6 days. According to his mother, he is also complaining of pain all over his body. She adds that the rash 1st appeared on his face within 12 hours of the onset of fever, and later spread to his trunks and limbs. The patient denies any itchiness over the rash. There is no history of a sore throat or recent use of medication for symptom relief. The temperature is 37.2°C (99.9°F) and the pulse is 88/min. On examination, there is a maculopapular rash on the face and the trunk, including the limbs, but sparing the palms and soles. The pediatrician reassures the mother that this is most likely a viral infection and will resolve spontaneously. After 7–10 days, the boy is brought back to the clinic for a follow-up visit. The areas affected by the rash appear to have a central clearing giving a lacy or reticular appearance, especially on the cheeks and it looks like someone slapped him on the cheeks. Immunoglobulin M (IgM) antibody detection by the enzyme-linked immunoassay (ELISA) will most likely detect antibodies against which of the following pathogens?",D,1.0,198, D,1.0,198,D,1.0,198, B,0.0,198,C,0.0,198,A,0.0,198, D,1.0,198, C,0.0,198,A,0.0,198, D,1.0,198,D,1.0,198, A,0.0,198, A,0.0,198, C,0.0,198,D,1.0,198,D,1.0,198, D,1.0,198,D,1.0,198, A,0.0,198, A,0.0,198,A,0.0,198,D,1.0,198,D,1.0,198,C,0.0,198, D,1.0,198, B,0.0,198, A,0.0,198, A,0.0,198, D,1.0,198,A,0.0,198,0.507416263404925,Low
456,id11335,"An otherwise healthy 8-year-old boy is brought to the emergency department by his mother 2 hours after the sudden onset of scrotal pain. Physical examination shows nontender testes and a tender, 5-mm, bluish nodule at the superior pole of the left testis. The patient undergoes urgent surgical exploration of the scrotum. During the operation, the nodule on the superior pole of the testis is found to be necrotic. In the process of embryologic development, this nodule forms as a result of the activity of which of the following?",D,1.0,89, C,0.0,89,C,0.0,89, C,0.0,89,D,1.0,89,A,0.0,89, A,0.0,89, D,1.0,89,A,0.0,89, A,0.0,89,D,1.0,89, C,0.0,89, D,1.0,89, C,0.0,89,D,1.0,89,A,0.0,89, D,1.0,89,D,1.0,89, D,1.0,89, D,1.0,89,A,0.0,89,D,1.0,89,D,1.0,89,A,0.0,89, B,0.0,89, D,1.0,89, A,0.0,89, A,0.0,89, A,0.0,89,D,1.0,89,0.507416263404925,Low
444,id11300,"Researchers develop a drug X that acts on the loop of Henle but discover that it does not reach its intended site of action within the nephron. It is freely filtered but rapidly disappears from the proximal tubule. They modify several of the chemical properties of drug X to produce drug Y, which cannot be reabsorbed from the proximal tubule. Which of the following natural substances are most similar to the concentration profiles of drug X and drug Y in the proximal tubule?",C,0.0,84, A,0.0,84,A,0.0,84, B,1.0,84,D,0.0,84,B,1.0,84, B,1.0,84, B,1.0,84,A,0.0,84, B,1.0,84,A,0.0,84, D,0.0,84, B,1.0,84, B,1.0,84,A,0.0,84,B,1.0,84, B,1.0,84,B,1.0,84, A,0.0,84, D,0.0,84,B,1.0,84,A,0.0,84,B,1.0,84,A,0.0,84, B,1.0,84, C,0.0,84, B,1.0,84, B,1.0,84, B,1.0,84,A,0.0,84,0.507416263404925,Low
361,id11113,"A 25-year-old primigravida is admitted to the hospital at 35 weeks gestation with lower leg edema. She denies any other symptoms. Prior to admission, the antepartum course was unremarkable and she was compliant with recommended  prenatal care. The vital signs were as follows: blood pressure, 155/90 mm Hg; heart rate, 84/min; respiratory rate, 16/min; and temperature, 36.6℃ (97.9℉). The fetal heart rate was 142/min. The physical examination shows 2+ pitting edema. A 24-hour urine assessment showed proteinuria (1.2 g). An ultrasound examination showed a normally developing fetus without structural abnormalities. The placental margin was located 3 cm away from the internal os. Which of the following options describes the  proper management in this patient assuming that no deterioration occurs up to the time of delivery?",A,1.0,126, A,1.0,126,A,1.0,126, B,0.0,126,D,0.0,126,A,1.0,126, D,0.0,126, A,1.0,126,C,0.0,126, C,0.0,126,D,0.0,126, D,0.0,126, C,0.0,126, A,1.0,126,A,1.0,126,A,1.0,126, D,0.0,126,A,1.0,126, A,1.0,126, D,0.0,126,A,1.0,126,A,1.0,126,A,1.0,126,A,1.0,126, D,0.0,126, A,1.0,126, C,0.0,126, C,0.0,126, C,0.0,126,A,1.0,126,0.507416263404925,Low
433,id11277,"An investigator is studying cardiovascular changes during exercise. He is following a 25-year-old female volunteer who is training for a marathon. Her training consists of running on a treadmill for increasing amounts of time. During her training sessions, laboratory studies show increased concentrations of adenosine and lactate in the active muscles. Which of the following is most likely a direct effect of these metabolites?",A,0.0,65, B,1.0,65,B,1.0,65, B,1.0,65,B,1.0,65,A,0.0,65, B,1.0,65, B,1.0,65,A,0.0,65, B,1.0,65,B,1.0,65, C,0.0,65, B,1.0,65, B,1.0,65,C,0.0,65,B,1.0,65, D,0.0,65,C,0.0,65, B,1.0,65, C,0.0,65,A,0.0,65,C,0.0,65,B,1.0,65,B,1.0,65, A,0.0,65, D,0.0,65, D,0.0,65, B,1.0,65, B,1.0,65,A,0.0,65,0.507416263404925,Low
198,id10695,A 4-year-old girl is brought to the physician for evaluation of a rash that her mother noticed 5 months ago. The rash is not painful or itchy but she notices that her daughter sometimes picks at the “spots.” The girl's 2-year-old brother has also started developing similar skin lesions over the past month. The patient has no history of serious illness and takes no medications. She is in the 75th percentile for height and 50th percentile for weight. A photograph of the patient's rash is shown. Which of the following infectious agents is the most likely cause of this patient's skin condition?,C,1.0,103, C,1.0,103,C,1.0,103, B,0.0,103,D,0.0,103,C,1.0,103, B,0.0,103, C,1.0,103,C,1.0,103, B,0.0,103,B,0.0,103, B,0.0,103, C,1.0,103, C,1.0,103,C,1.0,103,C,1.0,103, D,0.0,103,D,0.0,103, C,1.0,103, C,1.0,103,C,1.0,103,C,1.0,103,C,1.0,103,D,0.0,103, C,1.0,103, B,0.0,103, A,0.0,103, D,0.0,103, B,0.0,103,D,0.0,103,0.507416263404925,Low
429,id11271,"A 32-year-old man comes to the physician because of a 1-week history of fever, nausea, headache, and confusion. Three weeks ago, he had an episode of a sore throat, diarrhea, and generalized lymphadenopathy. He is sexually active with a new partner that he met 2 months ago and they use condoms inconsistently. He appears ill. Physical examination shows nuchal rigidity. Further evaluation shows infection with a single-stranded, positive-sense RNA virus. The cells most likely affected in this patient’s current condition are analogous to which of the following cell types?",D,1.0,90, C,0.0,90,D,1.0,90, B,0.0,90,D,1.0,90,C,0.0,90, C,0.0,90, D,1.0,90,D,1.0,90, D,1.0,90,C,0.0,90, D,1.0,90, D,1.0,90, D,1.0,90,C,0.0,90,C,0.0,90, D,1.0,90,D,1.0,90, D,1.0,90, A,0.0,90,C,0.0,90,D,1.0,90,C,0.0,90,C,0.0,90, A,0.0,90, D,1.0,90, B,0.0,90, D,1.0,90, D,1.0,90,A,0.0,90,0.507416263404925,Low
21,id10218,"A 36-year-old woman comes to the physician because of fatigue for 4 months. She is unable to do her chores and complains of excessive sleepiness during the day. She has generalized itching. She has not had abdominal pain, fever, or weight loss. She has had chronic low back pain for 6 years. Her current medications include acetaminophen and vitamin supplements. Examination shows scratch marks over the trunk. The remainder of the examination shows no abnormalities. Laboratory studies show:
Hemoglobin 13.2 g/dL
Leukocyte count 8,300/mm3
Platelet count 280,000/mm3
ESR 32 mm/h
Serum
Glucose 89 mg/dL
Creatinine 0.7 mg/dL
TSH 4.8 μU/ml
Bilirubin
Total 1.4 mg/dL
Direct 0.9 mg/dL
Alkaline phosphatase 480 U/L
Aspartate aminotransferase 62 U/L
Alanine aminotransferase 32 U/L
Total cholesterol 288 mg/dL
HDL-cholesterol 57 mg/dL
LDL-cholesterol 189 mg/dL
Triglycerides 212 mg/dL
γ-Glutamyl transferase 92 U/L (N = 5–50)
Antimitochondrial antibody (AMA) positive
Antinuclear antibody (ANA) positive
Urinalysis shows no abnormalities. Ultrasound of the abdomen shows gallbladder sludge. Which of the following is the most appropriate next step in management?""",A,0.0,171, D,1.0,171,A,0.0,171, C,0.0,171,D,1.0,171,A,0.0,171, A,0.0,171, D,1.0,171,D,1.0,171, D,1.0,171,A,0.0,171, C,0.0,171, A,0.0,171, D,1.0,171,D,1.0,171,D,1.0,171, D,1.0,171,D,1.0,171, C,0.0,171, C,0.0,171,A,0.0,171,D,1.0,171,D,1.0,171,D,1.0,171, B,0.0,171, C,0.0,171, D,1.0,171, A,0.0,171, D,1.0,171,D,1.0,171,0.507416263404925,Low
270,id10879,"A 45-year-old woman presents to her primary care physician complaining of weight gain. She states that for the past few months she has gained 10 pounds, especially around her abdomen. She says that this is despite going to kickboxing classes 5 days a week. She reports mild fatigue and muscle soreness, which she attributes to her exercise classes. She also complains of dry skin and hair, but feels that this might be due to showering twice a day. Her medical history is significant for major depressive disorder. She takes citalopram and a multivitamin. She smokes a half pack of cigarettes a day. She drinks 1 glass of red wine every night after dinner, and 3-4 drinks mixed with hard liquor on the weekend with friends. Her temperature is 98°F (36.7°C), blood pressure is 122/75, and pulse is 65/min. Her physical examination is unremarkable, except for xerosis. Labs are obtained, as shown below:

Serum:
Na+: 130 mEq/L
K+: 4.1 mEq/L
Cl-: 101 mEq/L
BUN: 16 mg/dL
Glucose: 125 mg/dL
Creatinine: 0.9 mg/dL
Aspartate aminotransferase (AST): 56 U/L
Alanine aminotransferase (ALT): 70 U/L
Creatine kinase (CK): 223 U/L (normal 22 to 198 U/L)

Hemoglobin A1c: 5.3
Total cholesterol: 264 mg/dL (normal < 200 mg/dL)
Low-density lipoprotein (LDL) cholesterol: 117 mg/dL (normal < 100 mg/dL)
High-density lipoprotein (HDL) cholesterol: 48 (normal > 50 mg/dL)
Triglycerides: 163 mg/dL (normal < 150 mg/dL)

Which of the following is the most appropriate next step in management?",D,1.0,241, D,1.0,241,D,1.0,241, C,0.0,241,B,0.0,241,D,1.0,241, D,1.0,241, B,0.0,241,A,0.0,241, D,1.0,241,D,1.0,241, C,0.0,241, D,1.0,241, A,0.0,241,D,1.0,241,D,1.0,241, A,0.0,241,D,1.0,241, C,0.0,241, C,0.0,241,D,1.0,241,C,0.0,241,D,1.0,241,D,1.0,241, A,0.0,241, B,0.0,241, A,0.0,241, D,1.0,241, D,1.0,241,A,0.0,241,0.507416263404925,Low
